Symbol,Name,Market,YF_Ticker,CFICode,市場別,產業別,上市日
8429,金麗-KY,TWSE,8429.TW,ESVUFR,上市,貿易百貨業,2012/12/20
8438,昶昕,TWSE,8438.TW,ESVUFR,上市,綠能環保,2022/03/11
8442,威宏-KY,TWSE,8442.TW,ESVUFR,上市,其他業,2016/11/08
8443,阿瘦,TWSE,8443.TW,ESVUFR,上市,貿易百貨業,2014/09/15
8454,富邦媒,TWSE,8454.TW,ESVUFR,上市,數位雲端,2014/12/19
8462,柏文,TWSE,8462.TW,ESVUFR,上市,運動休閒,2019/03/15
8463,潤泰材,TWSE,8463.TW,ESVUFR,上市,其他業,2015/07/13
8464,億豐,TWSE,8464.TW,ESVUFR,上市,居家生活,2015/12/22
8466,美吉吉-KY,TWSE,8466.TW,ESVUFR,上市,其他業,2016/11/01
8467,波力-KY,TWSE,8467.TW,ESVUFR,上市,運動休閒,2015/12/15
8473,山林水,TWSE,8473.TW,ESVUFR,上市,綠能環保,2016/09/08
8476,台境*,TWSE,8476.TW,ESVUFR,上市,綠能環保,2023/10/31
8478,東哥遊艇,TWSE,8478.TW,ESVUFR,上市,運動休閒,2017/12/11
8481,政伸,TWSE,8481.TW,ESVUFR,上市,其他業,2017/02/24
8482,商億-KY,TWSE,8482.TW,ESVUFR,上市,居家生活,2018/08/15
8488,吉源-KY,TWSE,8488.TW,ESVUFR,上市,其他業,2016/12/13
8499,鼎炫-KY,TWSE,8499.TW,ESVUFR,上市,其他電子業,2017/11/24
8926,台汽電,TWSE,8926.TW,ESVUFR,上市,油電燃氣業,2003/08/25
8940,新天地,TWSE,8940.TW,ESVUFR,上市,觀光餐旅,2009/05/15
8996,高力,TWSE,8996.TW,ESVUFR,上市,電機機械,2014/02/14
9802,鈺齊-KY,TWSE,9802.TW,ESVUFR,上市,運動休閒,2012/10/18
9902,台火,TWSE,9902.TW,ESVUFR,上市,其他業,1964/07/14
9904,寶成,TWSE,9904.TW,ESVUFR,上市,運動休閒,1990/01/19
9905,大華,TWSE,9905.TW,ESVUFR,上市,其他業,1990/08/08
9906,欣巴巴,TWSE,9906.TW,ESVUFR,上市,建材營造業,1990/12/15
9907,統一實,TWSE,9907.TW,ESVUFR,上市,其他業,1991/01/29
9908,大台北,TWSE,9908.TW,ESVUFR,上市,油電燃氣業,1991/02/06
9910,豐泰,TWSE,9910.TW,ESVUFR,上市,運動休閒,1992/02/18
9911,櫻花,TWSE,9911.TW,ESVUFR,上市,居家生活,1992/07/16
9912,偉聯,TWSE,9912.TW,ESVUFR,上市,電腦及週邊設備業,1992/08/08
9914,美利達,TWSE,9914.TW,ESVUFR,上市,運動休閒,1992/09/30
9917,中保科,TWSE,9917.TW,ESVUFR,上市,其他業,1993/12/08
9918,欣天然,TWSE,9918.TW,ESVUFR,上市,油電燃氣業,1994/04/26
9919,康那香,TWSE,9919.TW,ESVUFR,上市,其他業,1994/11/04
9921,巨大,TWSE,9921.TW,ESVUFR,上市,運動休閒,1994/12/29
9924,福興,TWSE,9924.TW,ESVUFR,上市,居家生活,1995/03/15
9925,新保,TWSE,9925.TW,ESVUFR,上市,其他業,1995/12/09
9926,新海,TWSE,9926.TW,ESVUFR,上市,油電燃氣業,1998/04/08
9927,泰銘,TWSE,9927.TW,ESVUFR,上市,其他業,1999/03/12
9928,中視,TWSE,9928.TW,ESVUFR,上市,其他業,1999/08/09
9929,秋雨,TWSE,9929.TW,ESVUFR,上市,其他業,1999/06/28
9930,中聯資源,TWSE,9930.TW,ESVUFR,上市,綠能環保,1999/11/22
9931,欣高,TWSE,9931.TW,ESVUFR,上市,油電燃氣業,2000/03/21
9933,中鼎,TWSE,9933.TW,ESVUFR,上市,其他業,1993/05/28
9934,成霖,TWSE,9934.TW,ESVUFR,上市,居家生活,2000/09/11
9935,慶豐富,TWSE,9935.TW,ESVUFR,上市,居家生活,2000/09/11
9937,全國,TWSE,9937.TW,ESVUFR,上市,油電燃氣業,2000/09/11
9938,百和,TWSE,9938.TW,ESVUFR,上市,其他業,2001/01/12
9939,宏全,TWSE,9939.TW,ESVUFR,上市,其他業,2001/03/02
9940,信義,TWSE,9940.TW,ESVUFR,上市,其他業,2001/09/17
9941,裕融,TWSE,9941.TW,ESVUFR,上市,其他業,2001/09/17
9942,茂順,TWSE,9942.TW,ESVUFR,上市,其他業,2002/01/28
9943,好樂迪,TWSE,9943.TW,ESVUFR,上市,觀光餐旅,2002/08/26
9944,新麗,TWSE,9944.TW,ESVUFR,上市,其他業,2002/08/26
9945,潤泰新,TWSE,9945.TW,ESVUFR,上市,其他業,1992/04/30
9946,三發地產,TWSE,9946.TW,ESVUFR,上市,建材營造業,2013/09/17
9955,佳龍,TWSE,9955.TW,ESVUFR,上市,綠能環保,2008/01/21
9958,世紀鋼,TWSE,9958.TW,ESVUFR,上市,鋼鐵工業,2008/03/12
2237,華德動能-創,TWSE,2237.TW,ESVUFR,上市臺灣創新板,汽車工業,2026/08/10
2254,巨鎧精密-創,TWSE,2254.TW,ESVUFR,上市臺灣創新板,汽車工業,2023/10/20
2258,鴻華先進-創,TWSE,2258.TW,ESVUFR,上市臺灣創新板,汽車工業,2023/11/20
2432,倚天酷碁-創,TWSE,2432.TW,ESVUFR,上市臺灣創新板,電腦及週邊設備業,2023/05/31
3150,鈺寶-創,TWSE,3150.TW,ESVUFR,上市臺灣創新板,半導體業,2024/06/27
4195,基米-創,TWSE,4195.TW,ESVUFR,上市臺灣創新板,生技醫療業,2026/05/11
4582,聚恆-創,TWSE,4582.TW,ESVUFR,上市臺灣創新板,綠能環保,2026/05/22
4590,富田-創,TWSE,4590.TW,ESVUFR,上市臺灣創新板,電機機械,2026/01/29
6534,正瀚-創,TWSE,6534.TW,ESVUFR,上市臺灣創新板,生技醫療業,2023/12/21
6645,金萬林-創,TWSE,6645.TW,ESVUFR,上市臺灣創新板,生技醫療業,2023/12/21
6771,平和環保-創,TWSE,6771.TW,ESVUFR,上市臺灣創新板,綠能環保,2024/05/17
6854,錼創科技-KY創,TWSE,6854.TW,ESVUFR,上市臺灣創新板,半導體業,2022/08/18
6908,宏碁遊戲-創,TWSE,6908.TW,ESVUFR,上市臺灣創新板,電子通路業,2026/03/25
6921,嘉雨思-創,TWSE,6921.TW,ESVUFR,上市臺灣創新板,半導體業,2025/12/23
6924,榮惠-KY創,TWSE,6924.TW,ESVUFR,上市臺灣創新板,電子零組件業,2024/12/03
6949,沛爾生醫*-創,TWSE,6949.TW,ESVUFR,上市臺灣創新板,生技醫療業,2024/03/08
6951,青新-創,TWSE,6951.TW,ESVUFR,上市臺灣創新板,綠能環保,2024/06/18
6955,邦睿生技-創,TWSE,6955.TW,ESVUFR,上市臺灣創新板,生技醫療業,2024/12/06
6969,成信實業*-創,TWSE,6969.TW,ESVUFR,上市臺灣創新板,綠能環保,2024/09/09
6988,威力暘-創,TWSE,6988.TW,ESVUFR,上市臺灣創新板,汽車工業,2024/10/23
7610,聯友金屬-創,TWSE,7610.TW,ESVUFR,上市臺灣創新板,綠能環保,2025/09/09
7631,聚賢研發-創,TWSE,7631.TW,ESVUFR,上市臺灣創新板,其他電子業,2025/03/13
7730,暉盛-創,TWSE,7730.TW,ESVUFR,上市臺灣創新板,半導體業,2025/11/04
7740,熙特爾-創,TWSE,7740.TW,ESVUFR,上市臺灣創新板,綠能環保,2025/06/16
7803,雲象科技-創,TWSE,7803.TW,ESVUFR,上市臺灣創新板,生技醫療業,2026/05/20
7823,奧義賽博-KY創,TWSE,7823.TW,ESVUFR,上市臺灣創新板,數位雲端,2026/02/05
7827,漢康-KY創,TWSE,7827.TW,ESVUFR,上市臺灣創新板,生技醫療業,2026/05/29
7835,永悅健康-創,TWSE,7835.TW,ESVUFR,上市臺灣創新板,數位雲端,2026/07/24
8162,微矽電子-創,TWSE,8162.TW,ESVUFR,上市臺灣創新板,半導體業,2024/03/07
8487,愛爾達-創,TWSE,8487.TW,ESVUFR,上市臺灣創新板,數位雲端,2024/03/26
00400A,主動國泰動能高息,TWSE,00400A.TW,CEOJEU,上市,,2026/04/09
00401A,主動摩根台灣鑫收,TWSE,00401A.TW,CEOILU,上市,,2026/04/10
00402A,主動安聯美國科技,TWSE,00402A.TW,CEOIEU,上市,,2026/06/09
00403A,主動統一升級50,TWSE,00403A.TW,CEOIEU,上市,,2026/05/12
00404A,主動聯博動能50,TWSE,00404A.TW,CEOIEU,上市,,2026/06/09
00405A,主動富邦台灣龍耀,TWSE,00405A.TW,CEOIEU,上市,,2026/06/09
00406A,主動中信台灣收益,TWSE,00406A.TW,CEOIEU,上市,,2026/06/11
00407A,主動凱基台灣,TWSE,00407A.TW,CEOGEU,上市,,2026/06/24
00408A,主動第一金優股息,TWSE,00408A.TW,CEOIEU,上市,,2026/07/15
00409A,主動復華全球50,TWSE,00409A.TW,CEOIEU,上市,,2026/09/02
00410A,主動永豐科技趨勢,TWSE,00410A.TW,CEOIEU,上市,,2026/08/03
0050,元大台灣50,TWSE,0050.TW,CEOGEU,上市,,2003/06/30
0051,元大中型100,TWSE,0051.TW,CEOGEU,上市,,2006/08/31
0052,富邦科技,TWSE,0052.TW,CEOGEU,上市,,2006/09/12
0053,元大電子,TWSE,0053.TW,CEOGEU,上市,,2007/07/16
0055,元大MSCI金融,TWSE,0055.TW,CEOGEU,上市,,2007/07/16
0056,元大高股息,TWSE,0056.TW,CEOGEU,上市,,2007/12/26
0057,富邦摩台,TWSE,0057.TW,CEOGEU,上市,,2008/02/27
0061,元大寶滬深,TWSE,0061.TW,CEOGEU,上市,,2009/08/17
006203,元大MSCI台灣,TWSE,006203.TW,CEOGEU,上市,,2011/05/12
006204,永豐臺灣加權,TWSE,006204.TW,CEOGEU,上市,,2011/09/28
006205,富邦上証,TWSE,006205.TW,CEOGEU,上市,,2011/09/26
006206,元大上證50,TWSE,006206.TW,CEOGEU,上市,,2012/05/11
006207,復華滬深,TWSE,006207.TW,CEOGEU,上市,,2012/06/22
006208,富邦台50,TWSE,006208.TW,CEOGEU,上市,,2012/07/17
00625K,富邦上証+R,TWSE,00625K.TW,CEOGEU,上市,,2016/08/08
00631L,元大台灣50正2,TWSE,00631L.TW,CEOGDU,上市,,2014/10/31
00632R,元大台灣50反1,TWSE,00632R.TW,CEOGDU,上市,,2014/10/31
00633L,富邦上証正2,TWSE,00633L.TW,CEOGDU,上市,,2014/11/25
00634R,富邦上証反1,TWSE,00634R.TW,CEOGDU,上市,,2014/11/25
00635U,期元大S&P黃金,TWSE,00635U.TW,CEOGDU,上市,,2015/04/15
00636,國泰中國A50,TWSE,00636.TW,CEOGEU,上市,,2015/04/01
00636K,國泰中國A50+U,TWSE,00636K.TW,CEOGEU,上市,,2017/10/24
00637L,元大滬深300正2,TWSE,00637L.TW,CEOGDU,上市,,2015/05/18
00638R,元大滬深300反1,TWSE,00638R.TW,CEOGDU,上市,,2015/05/18
00639,富邦深100,TWSE,00639.TW,CEOGEU,上市,,2015/06/09
00640L,富邦日本正2,TWSE,00640L.TW,CEOGDU,上市,,2015/09/10
00641R,富邦日本反1,TWSE,00641R.TW,CEOGDU,上市,,2015/09/10
00642U,期元大S&P石油,TWSE,00642U.TW,CEOGDU,上市,,2015/09/07
00643,群益深証中小,TWSE,00643.TW,CEOGEU,上市,,2015/12/02
00643K,群益深証中小+R,TWSE,00643K.TW,CEOGEU,上市,,2016/08/26
00645,富邦日本,TWSE,00645.TW,CEOGEU,上市,,2015/11/06
00646,元大S&P500,TWSE,00646.TW,CEOGEU,上市,,2015/12/14
00647L,元大S&P500正2,TWSE,00647L.TW,CEOGDU,上市,,2015/12/14
00648R,元大S&P500反1,TWSE,00648R.TW,CEOGDU,上市,,2015/12/14
00650L,復華香港正2,TWSE,00650L.TW,CEOGDU,上市,,2016/01/27
00651R,復華香港反1,TWSE,00651R.TW,CEOGDU,上市,,2016/01/27
00652,富邦印度,TWSE,00652.TW,CEOGEU,上市,,2016/03/29
00653L,富邦印度正2,TWSE,00653L.TW,CEOGEU,上市,,2016/03/29
00654R,富邦印度反1,TWSE,00654R.TW,CEOGEU,上市,,2016/03/29
00655L,國泰中國A50正2,TWSE,00655L.TW,CEOGDU,上市,,2016/03/18
00656R,國泰中國A50反1,TWSE,00656R.TW,CEOGDU,上市,,2016/03/18
00657,國泰日經225,TWSE,00657.TW,CEOGEU,上市,,2016/05/09
00657K,國泰日經225+U,TWSE,00657K.TW,CEOGEU,上市,,2017/10/24
00660,元大歐洲50,TWSE,00660.TW,CEOGEU,上市,,2016/07/15
00661,元大日經225,TWSE,00661.TW,CEOGEU,上市,,2016/07/15
00662,富邦NASDAQ,TWSE,00662.TW,CEOGEU,上市,,2016/06/24
00663L,國泰臺灣加權正2,TWSE,00663L.TW,CEOGDU,上市,,2016/07/14
00664R,國泰臺灣加權反1,TWSE,00664R.TW,CEOGDU,上市,,2016/07/14
00665L,富邦恒生國企正2,TWSE,00665L.TW,CEOGDU,上市,,2016/08/05
00666R,富邦恒生國企反1,TWSE,00666R.TW,CEOGDU,上市,,2016/08/05
00668,國泰美國道瓊,TWSE,00668.TW,CEOGEU,上市,,2016/10/17
00668K,國泰美國道瓊+U,TWSE,00668K.TW,CEOGEU,上市,,2017/10/24
00669R,國泰美國道瓊反1,TWSE,00669R.TW,CEOGEU,上市,,2016/10/17
00670L,富邦NASDAQ正2,TWSE,00670L.TW,CEOGDU,上市,,2017/02/21
00671R,富邦NASDAQ反1,TWSE,00671R.TW,CEOGDU,上市,,2017/02/21
00673R,期元大S&P原油反1,TWSE,00673R.TW,CEOGDU,上市,,2016/10/07
00674R,期元大S&P黃金反1,TWSE,00674R.TW,CEOGDU,上市,,2016/10/07
00675L,富邦臺灣加權正2,TWSE,00675L.TW,CEOGDU,上市,,2016/10/05
00676R,富邦臺灣加權反1,TWSE,00676R.TW,CEOGDU,上市,,2016/10/05
00678,群益那斯達克生技,TWSE,00678.TW,CEOGEU,上市,,2017/01/09
00680L,元大美債20正2,TWSE,00680L.TW,CEOGDU,上市,,2017/01/17
00681R,元大美債20反1,TWSE,00681R.TW,CEOGDU,上市,,2017/01/17
00682U,期元大美元指數,TWSE,00682U.TW,CEOGMU,上市,,2017/03/14
00683L,期元大美元指正2,TWSE,00683L.TW,CEOGMU,上市,,2017/03/14
00684R,期元大美元指反1,TWSE,00684R.TW,CEOGMU,上市,,2017/03/14
00685L,群益臺灣加權正2,TWSE,00685L.TW,CEOGEU,上市,,2017/03/30
00686R,群益臺灣加權反1,TWSE,00686R.TW,CEOGEU,上市,,2017/03/30
00688L,國泰20年美債正2,TWSE,00688L.TW,CEOGBU,上市,,2017/04/13
00689R,國泰20年美債反1,TWSE,00689R.TW,CEOGBU,上市,,2017/04/13
00690,兆豐藍籌30,TWSE,00690.TW,CEOGEU,上市,,2017/03/31
00692,富邦公司治理,TWSE,00692.TW,CEOGEU,上市,,2017/05/17
00693U,期街口S&P黃豆,TWSE,00693U.TW,CEOGCU,上市,,2017/04/25
00700,富邦恒生國企,TWSE,00700.TW,CEOGEU,上市,,2017/07/21
00701,國泰股利精選30,TWSE,00701.TW,CEOJEU,上市,,2017/08/17
00702,國泰標普低波高息,TWSE,00702.TW,CEOJEU,上市,,2017/08/17
00703,台新MSCI中國,TWSE,00703.TW,CEOGEU,上市,,2017/08/10
00706L,期元大S&P日圓正2,TWSE,00706L.TW,CEOGDU,上市,,2017/09/01
00707R,期元大S&P日圓反1,TWSE,00707R.TW,CEOGDU,上市,,2017/09/01
00708L,期元大S&P黃金正2,TWSE,00708L.TW,CEOGDU,上市,,2017/09/01
00709,富邦歐洲,TWSE,00709.TW,CEOGEU,上市,,2017/08/15
00710B,復華彭博非投等債,TWSE,00710B.TW,CEOIBU,上市,,2017/08/21
00711B,復華彭博新興債,TWSE,00711B.TW,CEOIBU,上市,,2017/08/21
00712,復華富時不動產,TWSE,00712.TW,CEOIEU,上市,,2017/08/21
00713,元大台灣高息低波,TWSE,00713.TW,CEOJEU,上市,,2017/09/27
00714,群益道瓊美國地產,TWSE,00714.TW,CEOIRU,上市,,2017/10/27
00715L,期街口S&P布蘭特油正2,TWSE,00715L.TW,CEOGDU,上市,,2017/11/16
00717,富邦美國特別股,TWSE,00717.TW,CEOIEU,上市,,2017/11/29
00728,第一金工業30,TWSE,00728.TW,CEOGEU,上市,,2018/04/18
00730,富邦臺灣優質高息,TWSE,00730.TW,CEOIEU,上市,,2018/02/08
00731,復華富時高息低波,TWSE,00731.TW,CEOIEU,上市,,2018/04/20
00733,富邦臺灣中小,TWSE,00733.TW,CEOIEU,上市,,2018/05/17
00735,國泰臺韓科技,TWSE,00735.TW,CEOJEU,上市,,2018/06/11
00736,國泰新興市場,TWSE,00736.TW,CEOJEU,上市,,2018/06/11
00737,國泰AI機器人,TWSE,00737.TW,CEOGEU,上市,,2018/06/11
00738U,期元大道瓊白銀,TWSE,00738U.TW,CEOGCU,上市,,2018/06/01
00739,元大MSCI A股,TWSE,00739.TW,CEOJEU,上市,,2018/06/27
00752,中信中國50,TWSE,00752.TW,CEOGEU,上市,,2018/10/31
00753L,中信中國50正2,TWSE,00753L.TW,CEOGEU,上市,,2018/10/31
00757,統一FANG+,TWSE,00757.TW,CEOGEU,上市,,2018/12/06
00762,元大全球AI,TWSE,00762.TW,CEOJEU,上市,,2019/01/23
00763U,期街口道瓊銅,TWSE,00763U.TW,CEOGDU,上市,,2018/12/19
00770,國泰北美科技,TWSE,00770.TW,CEOJEU,上市,,2019/01/29
00771,元大US高息特別股,TWSE,00771.TW,CEOJEU,上市,,2019/05/16
00775B,台新投等債15+,TWSE,00775B.TW,CEOIBU,上市,,2019/02/15
00783,富邦中証500,TWSE,00783.TW,CEOGEU,上市,,2019/03/27
00830,國泰費城半導體,TWSE,00830.TW,CEOJEU,上市,,2019/05/03
00850,元大臺灣ESG永續,TWSE,00850.TW,CEOIEU,上市,,2019/08/23
00851,台新全球AI,TWSE,00851.TW,CEOIEU,上市,,2019/08/12
00852L,國泰美國道瓊正2,TWSE,00852L.TW,CEOJLU,上市,,2019/08/22
00861,元大全球未來通訊,TWSE,00861.TW,CEOJEU,上市,,2019/11/19
00865B,國泰US短期公債,TWSE,00865B.TW,CEOGBU,上市,,2019/11/25
00875,國泰網路資安,TWSE,00875.TW,CEOGEU,上市,,2020/03/30
00876,元大全球5G,TWSE,00876.TW,CEOJEU,上市,,2020/07/07
00878,國泰永續高股息,TWSE,00878.TW,CEOJEU,上市,,2020/07/20
00881,國泰台灣科技龍頭,TWSE,00881.TW,CEOJEU,上市,,2020/12/10
00882,中信中國高股息,TWSE,00882.TW,CEOIEU,上市,,2021/02/04
00885,富邦越南,TWSE,00885.TW,CEOGEU,上市,,2021/04/19
00891,中信關鍵半導體,TWSE,00891.TW,CEOIEU,上市,,2021/05/28
00892,富邦台灣半導體,TWSE,00892.TW,CEOIEU,上市,,2021/06/10
00893,國泰智能電動車,TWSE,00893.TW,CEOGEU,上市,,2021/07/01
00894,中信小資高價30,TWSE,00894.TW,CEOIEU,上市,,2021/08/13
00895,富邦未來車,TWSE,00895.TW,CEOGEU,上市,,2021/08/12
00896,中信綠能及電動車,TWSE,00896.TW,CEOIEU,上市,,2021/09/16
00897,富邦基因免疫生技,TWSE,00897.TW,CEOGEU,上市,,2021/10/04
00898,國泰基因免疫革命,TWSE,00898.TW,CEOGEU,上市,,2021/11/22
00899,FT潔淨能源,TWSE,00899.TW,CEOGEU,上市,,2022/01/21
00900,富邦特選高股息30,TWSE,00900.TW,CEOIEU,上市,,2021/12/22
00901,永豐智能車供應鏈,TWSE,00901.TW,CEOIEU,上市,,2021/12/15
00902,中信電池及儲能,TWSE,00902.TW,CEOIEU,上市,,2022/01/25
00903,富邦元宇宙,TWSE,00903.TW,CEOIEU,上市,,2022/01/24
00904,台新臺灣半導體30,TWSE,00904.TW,CEOIEU,上市,,2022/03/07
00905,FT臺灣SMART,TWSE,00905.TW,CEOIEU,上市,,2022/04/21
00907,永豐優息存股,TWSE,00907.TW,CEOIEU,上市,,2022/05/24
00908,富邦入息REITs+,TWSE,00908.TW,CEOIEU,上市,,2022/05/20
00909,國泰數位支付服務,TWSE,00909.TW,CEOGEU,上市,,2022/07/13
00910,第一金太空衛星,TWSE,00910.TW,CEOGEU,上市,,2022/07/20
00911,兆豐洲際半導體,TWSE,00911.TW,CEOGEU,上市,,2022/06/27
00912,中信臺灣智慧50,TWSE,00912.TW,CEOIEU,上市,,2022/06/29
00913,兆豐台灣晶圓製造,TWSE,00913.TW,CEOGEU,上市,,2022/08/08
00915,凱基優選高股息30,TWSE,00915.TW,CEOIEU,上市,,2022/08/09
00916,國泰全球品牌50,TWSE,00916.TW,CEOJEU,上市,,2022/09/26
00917,中信特選金融,TWSE,00917.TW,CEOIEU,上市,,2022/08/26
00918,大華優利高填息30,TWSE,00918.TW,CEOGEU,上市,,2022/11/24
00919,群益台灣精選高息,TWSE,00919.TW,CEOIEU,上市,,2022/10/20
00920,富邦ESG綠色電力,TWSE,00920.TW,CEOIEU,上市,,2022/10/20
00921,兆豐龍頭等權重,TWSE,00921.TW,CEOGEU,上市,,2023/01/13
00922,國泰台灣領袖50,TWSE,00922.TW,CEOJEU,上市,,2023/03/27
00923,群益台ESG低碳50,TWSE,00923.TW,CEOIEU,上市,,2023/03/08
00924,復華S&P500成長,TWSE,00924.TW,CEOGEU,上市,,2023/04/26
00926,凱基全球菁英55,TWSE,00926.TW,CEOIEU,上市,,2023/06/02
00927,群益半導體收益,TWSE,00927.TW,CEOIEU,上市,,2023/06/06
00929,復華台灣科技優息,TWSE,00929.TW,CEOIEU,上市,,2023/06/09
00930,永豐ESG低碳高息,TWSE,00930.TW,CEOIEU,上市,,2023/07/13
00932,兆豐永續高息等權,TWSE,00932.TW,CEOGEU,上市,,2023/09/01
00934,中信成長高股息,TWSE,00934.TW,CEOIEU,上市,,2023/11/01
00935,野村臺灣新科技50,TWSE,00935.TW,CEOIEU,上市,,2023/11/01
00936,台新永續高息中小,TWSE,00936.TW,CEOIEU,上市,,2023/11/08
00938,凱基優選30,TWSE,00938.TW,CEOIEU,上市,,2024/10/23
00939,統一台灣高息動能,TWSE,00939.TW,CEOIEU,上市,,2024/03/20
00940,元大台灣價值高息,TWSE,00940.TW,CEOIEU,上市,,2024/04/01
00941,中信上游半導體,TWSE,00941.TW,CEOIEU,上市,,2024/03/15
00943,兆豐電子高息等權,TWSE,00943.TW,CEOGEU,上市,,2024/05/20
00944,野村趨勢動能高息,TWSE,00944.TW,CEOIEU,上市,,2024/05/09
00945B,凱基美國非投等債,TWSE,00945B.TW,CEOIBU,上市,,2024/05/02
00946,群益科技高息成長,TWSE,00946.TW,CEOIEU,上市,,2024/05/09
00947,台新臺灣IC設計,TWSE,00947.TW,CEOIEU,上市,,2024/06/12
00949,復華日本龍頭,TWSE,00949.TW,CEOIEU,上市,,2024/07/01
00951,台新日本半導體,TWSE,00951.TW,CEOIEU,上市,,2024/07/25
00952,凱基台灣AI50,TWSE,00952.TW,CEOIEU,上市,,2024/09/05
00953B,群益優選非投等債,TWSE,00953B.TW,CEOIBU,上市,,2024/08/21
00954,中信日本半導體,TWSE,00954.TW,CEOIEU,上市,,2024/08/20
00956,中信日經高股息,TWSE,00956.TW,CEOIEU,上市,,2024/08/20
00960,野村全球航運龍頭,TWSE,00960.TW,CEOIEU,上市,,2024/09/20
00961,FT臺灣永續高息,TWSE,00961.TW,CEOIEU,上市,,2024/10/15
00962,台新AI優息動能,TWSE,00962.TW,CEOIEU,上市,,2024/12/06
00963,中信全球高股息,TWSE,00963.TW,CEOIEU,上市,,2024/11/14
00964,中信亞太高股息,TWSE,00964.TW,CEOIEU,上市,,2024/11/14
00965,元大航太防衛科技,TWSE,00965.TW,CEOIEU,上市,,2024/11/26
00971,野村美國研發龍頭,TWSE,00971.TW,CEOIEU,上市,,2025/01/09
00972,野村日本動能高息,TWSE,00972.TW,CEOIEU,上市,,2025/01/09
009800,中信NASDAQ,TWSE,009800.TW,CEOIEU,上市,,2025/02/11
009801,中信美國創新科技,TWSE,009801.TW,CEOIEU,上市,,2025/02/11
009802,富邦旗艦50,TWSE,009802.TW,CEOIEU,上市,,2025/03/19
009803,玉山市值動能50,TWSE,009803.TW,CEOIEU,上市,,2025/03/13
009804,聯邦台精彩50,TWSE,009804.TW,CEOIEU,上市,,2025/04/16
009805,台新美國電力基建,TWSE,009805.TW,CEOIEU,上市,,2025/05/13
009808,華南永昌優選50,TWSE,009808.TW,CEOGEU,上市,,2025/05/16
009809,富邦淨零ESG50,TWSE,009809.TW,CEOIEU,上市,,2025/10/14
00980A,主動野村臺灣優選,TWSE,00980A.TW,CEOIEU,上市,,2025/05/05
009810,玉山全球藍籌100,TWSE,009810.TW,CEOIEU,上市,,2025/07/16
009811,統一美國50,TWSE,009811.TW,CEOIEU,上市,,2025/07/29
009812,野村日本東證,TWSE,009812.TW,CEOGEU,上市,,2025/09/18
009813,貝萊德標普卓越50,TWSE,009813.TW,CEOIEU,上市,,2025/10/20
009816,凱基台灣TOP50,TWSE,009816.TW,CEOIEU,上市,,2026/02/03
009817,國泰日本不動產,TWSE,009817.TW,CEOJEU,上市,,2026/02/06
009818,華南永昌NASDAQxT,TWSE,009818.TW,CEOGEU,上市,,2026/03/23
009819,中信數據及電力,TWSE,009819.TW,CEOIEU,上市,,2026/04/23
00981A,主動統一台股增長,TWSE,00981A.TW,CEOIEU,上市,,2025/05/27
00981T,平衡凱基雙核收息,TWSE,00981T.TW,CEOJLU,上市,,2025/09/24
009820,元大納斯達克精選,TWSE,009820.TW,CEOIEU,上市,,2026/04/23
009821,野村稀土關鍵資源,TWSE,009821.TW,CEOGEU,上市,,2026/06/17
009824,群益美國科技巨頭,TWSE,009824.TW,CEOIEU,上市,,2026/06/25
009826,貝萊德世界股票,TWSE,009826.TW,CEOGEU,上市,,2026/08/03
009827,玉山未來全球算力,TWSE,009827.TW,CEOIEU,上市,,2026/09/02
009828,中信台日韓PCB,TWSE,009828.TW,CEOGEU,上市,,2026/09/02
009829,大華韓國KOSPI50,TWSE,009829.TW,CEOIEU,上市,,2026/08/21
00982A,主動群益台灣強棒,TWSE,00982A.TW,CEOIEU,上市,,2025/05/22
00982D,主動富邦動態入息,TWSE,00982D.TW,CEOIBU,上市,,2025/10/14
00982T,平衡兆豐台美動能,TWSE,00982T.TW,CEOJLU,上市,,2025/12/26
00983A,主動中信ARK創新,TWSE,00983A.TW,CEOIEU,上市,,2025/06/18
00983D,主動富邦複合收益,TWSE,00983D.TW,CEOIBU,上市,,2025/10/14
00984A,主動安聯台灣高息,TWSE,00984A.TW,CEOIEU,上市,,2025/07/14
00984D,主動聯博全球非投,TWSE,00984D.TW,CEOIBU,上市,,2026/02/04
00985A,主動野村台灣50,TWSE,00985A.TW,CEOIEU,上市,,2025/07/21
00985B,群益ESG投等債0-5,TWSE,00985B.TW,CEOIBU,上市,,2025/09/11
00986A,主動台新龍頭成長,TWSE,00986A.TW,CEOIEU,上市,,2025/08/27
00987A,主動台新優勢成長,TWSE,00987A.TW,CEOIEU,上市,,2025/12/30
00988A,主動統一全球創新,TWSE,00988A.TW,CEOIEU,上市,,2025/11/05
00989A,主動摩根美國科技,TWSE,00989A.TW,CEOJEU,上市,,2025/10/22
00990A,主動元大AI新經濟,TWSE,00990A.TW,CEOGEU,上市,,2025/12/22
00991A,主動復華未來50,TWSE,00991A.TW,CEOIEU,上市,,2025/12/18
00991B,貝萊德A級公司債,TWSE,00991B.TW,CEOIBU,上市,,2026/08/03
00992A,主動群益科技創新,TWSE,00992A.TW,CEOIEU,上市,,2025/12/30
00993A,主動安聯台灣,TWSE,00993A.TW,CEOIEU,上市,,2026/02/03
00994A,主動第一金台股優,TWSE,00994A.TW,CEOGEU,上市,,2026/01/07
